structure,n,C,beta,alpha,draw_seed,method,tv_mean,tv_max,tv_mean_informative,tv_mean_uninformative,converged,iters,final_residual,ess_min,rhat_max,gibbs_kept,exact_method,wall_seconds
cycle,16,3,2.5,0.5,201,gibbs,0.008956007092497652,0.019215765338715066,0.01010227677095925,0.005517198057112857,1,2000,,1307.8,1.00301,2000,ve,8.4701
cycle,16,3,4.0,0.5,201,exact,0.0,0.0,,,1,,,,,,ve,0.0101
cycle,16,3,4.0,0.5,201,mf,0.3875230588657898,0.8671284174617271,0.48977636273436165,0.0807631472600743,1,35,,,,,ve,0.0203
cycle,16,3,4.0,0.5,201,lbp,0.030818942548737446,0.03824198772918419,0.028911678705343665,0.03654073407891879,1,116,6.891439512379804e-07,,,,ve,0.0622
cycle,16,3,4.0,0.5,201,gibbs,0.022773514778195517,0.03363380422014058,0.024539148478673004,0.01747661367676305,0,2000,,96.0,1.0519,2000,ve,7.2298
cycle,16,3,0.0,1.5,201,exact,0.0,0.0,,,1,,,,,,ve,0.007
cycle,16,3,0.0,1.5,201,mf,2.340792490396204e-16,6.938893903907228e-16,2.13515547834812e-16,2.957703526540456e-16,1,1,,,,,ve,0.0007
cycle,16,3,0.0,1.5,201,lbp,2.2985086056692694e-16,6.661338147750939e-16,2.11347143489841e-16,2.8536201179818477e-16,1,3,0.0,,,,ve,0.0021
cycle,16,3,0.0,1.5,201,gibbs,6.849447224677174e-15,1.6361911825413245e-14,5.9892773610995915e-15,9.429956815409923e-15,1,2000,,8384.8,1.00039,2000,ve,8.1891
cycle,16,3,0.1,1.5,201,exact,0.0,0.0,,,1,,,,,,ve,0.0078
cycle,16,3,0.1,1.5,201,mf,0.0004181764630283005,0.0006653440314173045,0.0003994982393840556,0.0004742111339610354,1,4,,,,,ve,0.0022
cycle,16,3,0.1,1.5,201,lbp,1.8769417604500536e-07,4.203645778133591e-07,1.557360121883534e-07,2.8356866761496125e-07,1,16,2.515932888136341e-07,,,,ve,0.0076
cycle,16,3,0.1,1.5,201,gibbs,0.00026009659037564347,0.0005795856152713275,0.00024051761993445432,0.00031883350169921096,1,2000,,8237.5,1.00027,2000,ve,6.6507
cycle,16,3,0.25,1.5,201,exact,0.0,0.0,,,1,,,,,,ve,0.0074
cycle,16,3,0.25,1.5,201,mf,0.002763907485573895,0.0046361039611270555,0.0026072903806712553,0.003233758800281813,1,5,,,,,ve,0.0023
cycle,16,3,0.25,1.5,201,lbp,1.132955189914837e-07,2.2766980004723658e-07,9.847485231981659e-08,1.5775751900648505e-07,1,19,1.9321858024667904e-07,,,,ve,0.0072
cycle,16,3,0.25,1.5,201,gibbs,0.0007232392013742712,0.0014752453567303675,0.0006895557125987279,0.0008242896677009013,1,2000,,7844.4,1.00026,2000,ve,7.1811
cycle,16,3,0.5,1.5,201,exact,0.0,0.0,,,1,,,,,,ve,0.0093
cycle,16,3,0.5,1.5,201,mf,0.012016349353852759,0.021047213951569256,0.011123025777488036,0.014696320082946917,1,7,,,,,ve,0.003
cycle,16,3,0.5,1.5,201,lbp,1.309438427008142e-07,2.4789817085202337e-07,1.3110779115765742e-07,1.304519973302845e-07,1,22,2.440972344808223e-07,,,,ve,0.0074
