structure,n,C,beta,alpha,draw_seed,method,tv_mean,tv_max,tv_mean_informative,tv_mean_uninformative,converged,iters,final_residual,ess_min,rhat_max,gibbs_kept,exact_method,wall_seconds
star,16,3,0.1,0.5,202,mf,0.00032704795486487235,0.001808634399514994,0.000378644560381105,0.0001722581383161745,1,4,,,,,ve,0.0018
star,16,3,0.1,0.5,202,lbp,1.1350823408675043e-07,2.3324308864869359e-07,1.2178427024877683e-07,8.868012560067119e-08,1,18,1.7140574282148435e-07,,,,ve,0.0079
star,16,3,0.1,0.5,202,gibbs,0.0001259620119459249,0.0006946738327161667,0.00013458678125245817,0.00010008770402632509,1,2000,,8064.7,1.0003,2000,ve,7.1813
star,16,3,0.25,0.5,202,exact,0.0,0.0,,,1,,,,,,ve,0.0066
star,16,3,0.25,0.5,202,mf,0.002671895453076864,0.019469256735348328,0.0031410835684104583,0.0012643311070760835,1,6,,,,,ve,0.0015
star,16,3,0.25,0.5,202,lbp,1.6446649187549026e-07,3.0082217660626354e-07,1.7228180648696154e-07,1.4102054804107644e-07,1,20,2.746305823864148e-07,,,,ve,0.0075
star,16,3,0.25,0.5,202,gibbs,0.0001465233243919925,0.0017806889373062629,0.00018349058850313654,3.562153205856041e-05,1,2000,,7797.2,1.00042,2000,ve,6.2729
star,16,3,0.5,0.5,202,exact,0.0,0.0,,,1,,,,,,ve,0.007
star,16,3,0.5,0.5,202,mf,0.017871335519309722,0.10376330808210024,0.020507143033222635,0.009963912977571002,1,9,,,,,ve,0.0028
star,16,3,0.5,0.5,202,lbp,1.4271335329658517e-07,2.568002174380135e-07,1.4797032449057174e-07,1.269424397146255e-07,1,22,2.3911547186727944e-07,,,,ve,0.0089
star,16,3,0.5,0.5,202,gibbs,0.0013751860497079006,0.005331343171835715,0.001537033158289833,0.0008896447239621031,1,2000,,6828.3,0.99996,2000,ve,7.2643
star,16,3,0.75,0.5,202,exact,0.0,0.0,,,1,,,,,,ve,0.0066
star,16,3,0.75,0.5,202,mf,0.030711494328826024,0.13439125485839068,0.03446080922182332,0.01946354964983415,1,7,,,,,ve,0.0021
star,16,3,0.75,0.5,202,lbp,1.2177855197956656e-07,2.102750993743241e-07,1.2587172295841034e-07,1.0949903904303518e-07,1,23,1.943141761384659e-07,,,,ve,0.0078
star,16,3,0.75,0.5,202,gibbs,0.0013422983720787682,0.003320470414052902,0.001470569211741504,0.000957485853090561,1,2000,,5599.4,0.99993,2000,ve,6.3076
star,16,3,1.0,0.5,202,exact,0.0,0.0,,,1,,,,,,ve,0.0066
